baseClassifier,datasetName,attributeName,task,dsMatrixCorrelSD,dsEigenvaluePropIntercept,dsEigenvalueCumulativeIntercept,dsChiSquaredMax,attChiSquaredNormalized,attClassifierLogisticNormalized,attCorrelationNormalized,attReliefFNormalized,attSymmetricalUncertNormalized,dsLOGnInstances,dsLnNumClasses,wrapperRelevance
simpleLogisticRegression,soybean_part1,mold-growth,classification,0.202351321349157,0.092014285714286,0.058061428571429,1430.6619,0.300451001036653,0.435064935064935,0.654936014625229,0.301385906695296,0.381400966183575,2.83442070368153,2.94443897916644,yes
simpleLogisticRegression,soybean_part1,area-damaged,classification,0.202351321349157,0.092014285714286,0.058061428571429,1430.6619,0.299813603759211,0.75,0.45109689213894,0.310560218621901,0.400724637681159,2.83442070368153,2.94443897916644,yes
simpleLogisticRegression,soybean_part1,shriveling,classification,0.202351321349157,0.092014285714286,0.058061428571429,1430.6619,0.26633301690637,0.438311688311688,0.508226691042048,0.209447589303143,0.250966183574879,2.83442070368153,2.94443897916644,no
simpleLogisticRegression,soybean_part1,leaf-shread,classification,0.202351321349157,0.092014285714286,0.058061428571429,1430.6619,0.179156724590205,0.545454545454546,0.686014625228519,0.247316025766153,0.283333333333333,2.83442070368153,2.94443897916644,no
simpleLogisticRegression,soybean_part1,mycelium,classification,0.202351321349157,0.092014285714286,0.058061428571429,1430.6619,0.132288837775019,0.363636363636364,0.198354661791591,0.0612922115947687,0.0570048309178744,2.83442070368153,2.94443897916644,no
simpleLogisticRegression,soybean_part1,germination,classification,0.202351321349157,0.092014285714286,0.058061428571429,1430.6619,0.0270456632695677,0.532467532467533,0.388939670932358,0.0310365020495803,0.0495169082125604,2.83442070368153,2.94443897916644,yes
simpleLogisticRegression,soybean_part2,int-discolor,classification,0.237049228392156,0.117967142857143,0.081968571428571,1290.0,1.0,0.726037458685274,0.698181818181818,0.465412883700821,0.658308073849545,2.83442070368153,2.94443897916644,yes
simpleLogisticRegression,soybean_part2,fruit-spots,classification,0.237049228392156,0.117967142857143,0.081968571428571,1290.0,0.948672227971809,1.0,0.836363636363636,0.99978383052313,1.0,2.83442070368153,2.94443897916644,yes
simpleLogisticRegression,soybean_part2,roots,classification,0.237049228392156,0.117967142857143,0.081968571428571,1290.0,0.833706473182362,0.820051413881748,0.898181818181818,0.429744920017294,0.653072471755305,2.83442070368153,2.94443897916644,yes
simpleLogisticRegression,soybean_part2,leafspots-marg,classification,0.237049228392156,0.117967142857143,0.081968571428571,1290.0,0.752017108138859,0.70987881013588,0.948181818181818,1.0,0.941030586938551,2.83442070368153,2.94443897916644,yes
simpleLogisticRegression,soybean_part2,plant-growth,classification,0.237049228392156,0.117967142857143,0.081968571428571,1290.0,0.376807562529702,0.85493940506794,1.0,0.729355814958928,0.725544227059796,2.83442070368153,2.94443897916644,yes
simpleLogisticRegression,soybean_part2,leaf-malf,classification,0.237049228392156,0.117967142857143,0.081968571428571,1290.0,0.31186705177598,0.464928387807565,0.486363636363636,0.186554258538694,0.321851749793331,2.83442070368153,2.94443897916644,yes
simpleLogisticRegression,soybean_part2,seed-discolor,classification,0.237049228392156,0.117967142857143,0.081968571428571,1290.0,0.27729236436588,0.489166360631656,0.492727272727273,0.293990488543018,0.341416368145495,2.83442070368153,2.94443897916644,yes
simpleLogisticRegression,soybean_part2,fruiting-bodies,classification,0.237049228392156,0.117967142857143,0.081968571428571,1290.0,0.264385987508244,0.57546823356592,0.765,0.378728923476005,0.429043813722789,2.83442070368153,2.94443897916644,no
simpleLogisticRegression,soybean_part2,severity,classification,0.237049228392156,0.117967142857143,0.081968571428571,1290.0,0.213435125149451,0.583547557840617,0.602727272727273,0.4189364461738,0.334527418021493,2.83442070368153,2.94443897916644,yes
simpleLogisticRegression,soybean_part2,plant-stand,classification,0.237049228392156,0.117967142857143,0.081968571428571,1290.0,0.162328264374332,0.688211531399192,0.565909090909091,0.447686986597492,0.326536235877652,2.83442070368153,2.94443897916644,yes
simpleLogisticRegression,soybean_part2,lodging,classification,0.237049228392156,0.117967142857143,0.081968571428571,1290.0,0.0811269876941356,0.464928387807565,0.396363636363636,0.114353653264159,0.128961146321301,2.83442070368153,2.94443897916644,yes
simpleLogisticRegression,soybean_part2,hail,classification,0.237049228392156,0.117967142857143,0.081968571428571,1290.0,0.0603623104104835,0.317297098788101,0.377727272727273,0.202550799827064,0.093965279691375,2.83442070368153,2.94443897916644,no
simpleLogisticRegression,soybean_part3,leaf-mild,classification,0.217408388269002,0.099064285714286,0.056444285714286,1148.458,1.0,0.604477611940298,0.517048108360579,0.312412271906958,0.43002286004572,2.83442070368153,2.94443897916644,yes
simpleLogisticRegression,soybean_part3,leafspot-size,classification,0.217408388269002,0.099064285714286,0.056444285714286,1148.458,0.913891496249754,0.738805970149254,1.0,1.0,1.0,2.83442070368153,2.94443897916644,yes
simpleLogisticRegression,soybean_part3,stem-cankers,classification,0.217408388269002,0.099064285714286,0.056444285714286,1148.458,0.822244261435769,1.0,0.926202709014479,0.873270503308602,0.820675641351283,2.83442070368153,2.94443897916644,yes
simpleLogisticRegression,soybean_part3,sclerotia,classification,0.217408388269002,0.099064285714286,0.056444285714286,1148.458,0.561622627906288,0.496268656716418,0.374124241008874,0.173049929817526,0.236982473964948,2.83442070368153,2.94443897916644,yes
simpleLogisticRegression,soybean_part3,precip,classification,0.217408388269002,0.099064285714286,0.056444285714286,1148.458,0.549685752548199,0.667910447761194,0.67211583372256,0.564066573090034,0.596901193802388,2.83442070368153,2.94443897916644,yes
simpleLogisticRegression,soybean_part3,external-decay,classification,0.217408388269002,0.099064285714286,0.056444285714286,1148.458,0.421315363731194,0.809701492537313,0.815039701074264,0.501102867455384,0.520701041402083,2.83442070368153,2.94443897916644,yes
simpleLogisticRegression,soybean_part3,leaves,classification,0.217408388269002,0.099064285714286,0.056444285714286,1148.458,0.381124081159259,0.514925373134328,0.685193834656702,0.326248245438139,0.417322834645669,2.83442070368153,2.94443897916644,yes
simpleLogisticRegression,soybean_part3,seed-size,classification,0.217408388269002,0.099064285714286,0.056444285714286,1148.458,0.352857483686822,0.503731343283582,0.611396543671182,0.241628233406858,0.351790703581407,2.83442070368153,2.94443897916644,yes
simpleLogisticRegression,soybean_part3,seed,classification,0.217408388269002,0.099064285714286,0.056444285714286,1148.458,0.351958887482172,0.541044776119403,0.736571695469407,0.387607780228594,0.461772923545847,2.83442070368153,2.94443897916644,yes
simpleLogisticRegression,soybean_part3,crop-hist,classification,0.217408388269002,0.099064285714286,0.056444285714286,1148.458,0.0626396437658147,0.451492537313433,0.140588510042036,0.0226589131742531,0.0698501397002794,2.83442070368153,2.94443897916644,no
simpleLogisticRegression,soybean_part3,seed-tmt,classification,0.217408388269002,0.099064285714286,0.056444285714286,1148.458,0.0535082693489879,0.604477611940298,0.443250817375058,0.135151393623421,0.0739141478282957,2.83442070368153,2.94443897916644,yes
simpleLogisticRegression,vote_part1,adoption-of-the-budget-resolution,classification,0.555880182933137,0.367561428571428,0.497944285714286,231.8954,1.0,1.0,1.0,0.695912614517266,1.0,2.63848925695464,0.693147180559945,yes
simpleLogisticRegression,vote_part1,el-salvador-aid,classification,0.555880182933137,0.367561428571428,0.497944285714286,231.8954,0.909032261959487,0.845132232359395,0.931880108991826,0.813601127554616,0.94919168591224,2.63848925695464,0.693147180559945,yes
simpleLogisticRegression,vote_part1,mx-missile,classification,0.555880182933137,0.367561428571428,0.497944285714286,231.8954,0.67875775026154,0.693806059206221,0.85558583106267,0.40169133192389,0.672055427251732,2.63848925695464,0.693147180559945,no
simpleLogisticRegression,vote_part1,superfund-right-to-sue,classification,0.555880182933137,0.367561428571428,0.497944285714286,231.8954,0.514681619385292,0.513273280209416,0.717983651226158,0.3446088794926,0.498845265588915,2.63848925695464,0.693147180559945,yes
simpleLogisticRegression,vote_part1,anti-satellite-test-ban,classification,0.555880182933137,0.367561428571428,0.497944285714286,231.8954,0.478055192125415,0.566370250606306,0.688010899182561,0.176885130373502,0.450346420323326,2.63848925695464,0.693147180559945,yes
simpleLogisticRegression,vote_part1,duty-free-exports,classification,0.555880182933137,0.367561428571428,0.497944285714286,231.8954,0.474421226121777,0.415929476074989,0.698910081743869,0.656448202959831,0.478060046189376,2.63848925695464,0.693147180559945,yes
simpleLogisticRegression,vote_part1,handicapped-infants,classification,0.555880182933137,0.367561428571428,0.497944285714286,231.8954,0.29828276024449,0.230088154906263,0.535422343324251,0.414023960535588,0.286374133949192,2.63848925695464,0.693147180559945,no
simpleLogisticRegression,vote_part1,synfuels-corporation-cutback,classification,0.555880182933137,0.367561428571428,0.497944285714286,231.8954,0.24257747242938,0.0035415944874311,0.5,1.0,0.244803695150115,2.63848925695464,0.693147180559945,yes
simpleLogisticRegression,vote_part2,physician-fee-freeze,classification,0.493244204911738,0.349205714285714,0.439238571428571,353.26178,1.0,1.0,1.0,1.0,1.0,2.63848925695464,0.693147180559945,yes
simpleLogisticRegression,vote_part2,education-spending,classification,0.493244204911738,0.349205714285714,0.439238571428571,353.26178,0.541528296664304,0.664525547445255,0.732849604221636,0.287245782752641,0.480167291907364,2.63848925695464,0.693147180559945,no
simpleLogisticRegression,vote_part2,aid-to-nicaraguan-contras,classification,0.493244204911738,0.349205714285714,0.439238571428571,353.26178,0.496570418684976,0.590656934306569,0.678320140721196,0.174680750433549,0.436658360616148,2.63848925695464,0.693147180559945,no
simpleLogisticRegression,vote_part2,crime,classification,0.493244204911738,0.349205714285714,0.439238571428571,353.26178,0.444104086210515,0.436204379562044,0.66655672823219,0.485101686898944,0.442465826731029,2.63848925695464,0.693147180559945,no
simpleLogisticRegression,vote_part2,religious-groups-in-schools,classification,0.493244204911738,0.349205714285714,0.439238571428571,353.26178,0.215705842845496,0.127591240875912,0.454045734388742,0.1589153397446,0.20248385671514,2.63848925695464,0.693147180559945,no
simpleLogisticRegression,vote_part2,export-administration-act-south-africa,classification,0.493244204911738,0.349205714285714,0.439238571428571,353.26178,0.0925377492011731,0.255182481751825,0.386873350923483,0.122024278732461,0.0877109329762097,2.63848925695464,0.693147180559945,no
simpleLogisticRegression,vote_part2,immigration,classification,0.493244204911738,0.349205714285714,0.439238571428571,353.26178,0.0083675058196219,0.0,0.0921284080914688,0.238057701403122,0.0068664875560178,2.63848925695464,0.693147180559945,no
simpleLogisticRegression,vote_part2,water-project-cost-sharing,classification,0.493244204911738,0.349205714285714,0.439238571428571,353.26178,1.99568716434594e-05,0.0,0.0120932277924362,0.181775185243576,1.63285244228072e-05,2.63848925695464,0.693147180559945,no
simpleLogisticRegression,weather_nominal,outlook,classification,0.445721325493856,0.316355714285714,0.264005714285714,3.547,1.0,1.0,0.655480984340045,0.403507479183553,1.0,1.14612803567824,0.693147180559945,yes
simpleLogisticRegression,weather_nominal,humidity,classification,0.445721325493856,0.316355714285714,0.264005714285714,3.547,0.789399492528898,1.0,1.0,1.0,0.798469387755102,1.14612803567824,0.693147180559945,yes
simpleLogisticRegression,weather_nominal,windy,classification,0.445721325493856,0.316355714285714,0.264005714285714,3.547,0.263039188046236,1.0,0.577181208053691,-0.0175373959177658,0.255102040816327,1.14612803567824,0.693147180559945,no
simpleLogisticRegression,weather_nominal,temperature,classification,0.445721325493856,0.316355714285714,0.264005714285714,3.547,0.160699182407668,1.40056022408964,0.252796420581655,-0.614029916734213,0.119387755102041,1.14612803567824,0.693147180559945,no
simpleLogisticRegression,abalone_classification,Diameter,classification,0.244232205207358,0.131362857142857,0.172487142857143,6022.0342,1.0,0.93040293040293,1.0,1.0,0.904598825831703,3.62086447526512,3.3322045101752,no
simpleLogisticRegression,abalone_classification,ShellWeight,classification,0.244232205207358,0.131362857142857,0.172487142857143,6022.0342,0.979689670311072,1.0,0.94536525475752,0.816128184922511,1.0,3.62086447526512,3.3322045101752,no
simpleLogisticRegression,abalone_classification,ShuckedWeight,classification,0.244232205207358,0.131362857142857,0.172487142857143,6022.0342,0.920125096599418,0.912087912087912,0.891958256599141,0.666929340688206,0.788160469667319,3.62086447526512,3.3322045101752,yes
simpleLogisticRegression,abalone_classification,WholeWeight,classification,0.244232205207358,0.131362857142857,0.172487142857143,6022.0342,0.890411598791651,0.985347985347985,0.937998772252916,0.865248226950354,0.88600782778865,3.62086447526512,3.3322045101752,yes
simpleLogisticRegression,abalone_classification,VisceraWeight,classification,0.244232205207358,0.131362857142857,0.172487142857143,6022.0342,0.850313702967678,0.963369963369963,0.944137507673419,0.629104281586551,0.895303326810176,3.62086447526512,3.3322045101752,no
simpleLogisticRegression,abalone_classification,Length,classification,0.244232205207358,0.131362857142857,0.172487142857143,6022.0342,0.82608923077853,0.945054945054945,0.988336402701044,0.966903073286052,0.85958904109589,3.62086447526512,3.3322045101752,yes
simpleLogisticRegression,abalone_classification,Height,classification,0.244232205207358,0.131362857142857,0.172487142857143,6022.0342,0.745401263247558,0.934065934065934,0.874155923879681,0.180982400840557,0.904598825831703,3.62086447526512,3.3322045101752,no
simpleLogisticRegression,abalone_classification,Sex,classification,0.244232205207358,0.131362857142857,0.172487142857143,6022.0342,0.218544042808658,0.692307692307692,0.565377532228361,0.75177304964539,0.441780821917808,3.62086447526512,3.3322045101752,no
simpleLogisticRegression,balance_scale,Right-Distance,classification,0.25000224693955,0.09476,0.07041,109.39,1.0,0.996409335727109,1.0,0.664542294322132,1.0,2.79588001734408,1.09861228866811,yes
simpleLogisticRegression,balance_scale,Right-Weight,classification,0.25000224693955,0.09476,0.07041,109.39,1.0,1.0,1.0,0.846465816917729,1.0,2.79588001734408,1.09861228866811,yes
simpleLogisticRegression,balance_scale,Left-Distance,classification,0.25000224693955,0.09476,0.07041,109.39,1.0,0.992818671454219,1.0,0.535921205098494,1.0,2.79588001734408,1.09861228866811,yes
simpleLogisticRegression,balance_scale,Left-Weight,classification,0.25000224693955,0.09476,0.07041,109.39,1.0,1.0,1.0,1.0,1.0,2.79588001734408,1.09861228866811,yes
simpleLogisticRegression,data_banknote_authentication,varWaveletTransfImage,classification,0.612578702426608,0.570897,0.486775,799.237,1.0,1.0,1.0,1.0,1.0,3.13735411137073,0.693147180559945,yes
simpleLogisticRegression,data_banknote_authentication,SkewnessWaveletTransfImage,classification,0.612578702426608,0.570897,0.486775,799.237,0.638642855623551,0.33125216788068,0.613548565121413,0.790880503144654,0.630434782608696,3.13735411137073,0.693147180559945,yes
simpleLogisticRegression,data_banknote_authentication,CurtWaveletTransfImage,classification,0.612578702426608,0.570897,0.486775,799.237,0.202906021618118,0.184530003468609,0.215093818984547,0.508647798742138,0.416149068322981,3.13735411137073,0.693147180559945,yes
simpleLogisticRegression,data_banknote_authentication,entropyImage,classification,0.612578702426608,0.570897,0.486775,799.237,0.0,0.0,0.0322847682119205,0.167452830188679,0.0,3.13735411137073,0.693147180559945,no
simpleLogisticRegression,DishonestInternetUsers,TC,classification,0.385337153960298,0.255321428571429,0.203948571428571,103.813,1.0,1.0,0.6,1.0,1.0,2.50785587169583,0.693147180559945,yes
simpleLogisticRegression,DishonestInternetUsers,LT,classification,0.385337153960298,0.255321428571429,0.203948571428571,103.813,0.920212304817316,0.993927125506073,1.0,0.506849315068493,0.857697911607577,2.50785587169583,0.693147180559945,yes
simpleLogisticRegression,DishonestInternetUsers,CT,classification,0.385337153960298,0.255321428571429,0.203948571428571,103.813,0.53523161839076,0.937246963562753,0.637931034482759,0.361643835616438,0.475473530840214,2.50785587169583,0.693147180559945,yes
simpleLogisticRegression,DishonestInternetUsers,CU,classification,0.385337153960298,0.255321428571429,0.203948571428571,103.813,0.437353703293422,0.904858299595142,0.768965517241379,0.421917808219178,0.576493443419136,2.50785587169583,0.693147180559945,no
simpleLogisticRegression,ecoli,alm1,classification,0.349938214501151,0.22196,0.171967142857143,462.586,1.0,1.0,1.0,1.0,1.0,2.52633927738984,2.07944154167984,yes
simpleLogisticRegression,ecoli,mcg,classification,0.349938214501151,0.22196,0.171967142857143,462.586,0.633795661779647,0.693181818181818,0.72911877394636,0.657674418604651,0.660377358490566,2.52633927738984,2.07944154167984,yes
simpleLogisticRegression,ecoli,alm2,classification,0.349938214501151,0.22196,0.171967142857143,462.586,0.608477126415413,0.79099025974026,0.803448275862069,0.783023255813953,0.871698113207547,2.52633927738984,2.07944154167984,yes
simpleLogisticRegression,ecoli,aac,classification,0.349938214501151,0.22196,0.171967142857143,462.586,0.56615850890429,0.333198051948052,0.488697318007663,0.288837209302326,0.4,2.52633927738984,2.07944154167984,yes
simpleLogisticRegression,ecoli,lip,classification,0.349938214501151,0.22196,0.171967142857143,462.586,0.508616776123791,0.0604707792207792,0.197892720306513,0.281627906976744,0.211320754716981,2.52633927738984,2.07944154167984,no
simpleLogisticRegression,ecoli,gvh,classification,0.349938214501151,0.22196,0.171967142857143,462.586,0.418222773711267,0.42288961038961,0.665325670498084,0.426802325581395,0.513207547169811,2.52633927738984,2.07944154167984,yes
simpleLogisticRegression,ecoli,chg,classification,0.349938214501151,0.22196,0.171967142857143,462.586,0.0,0.0,0.0718390804597701,0.0073255813953488,0.0,2.52633927738984,2.07944154167984,no
simpleLogisticRegression,hayes_roth_trainAndtest,age,classification,0.316413775990169,0.161881428571429,0.076504285714286,74.191,1.0,0.93525571273123,1.0,1.0,1.0,2.20411998265592,1.09861228866811,yes
simpleLogisticRegression,hayes_roth_trainAndtest,educationalLevel,classification,0.316413775990169,0.161881428571429,0.076504285714286,74.191,0.978474478036419,0.904787812840044,0.961328705999008,0.908296943231441,0.975404034446148,2.20411998265592,1.09861228866811,yes
simpleLogisticRegression,hayes_roth_trainAndtest,maritalStatus,classification,0.316413775990169,0.161881428571429,0.076504285714286,74.191,0.963823105228397,1.0,0.937035200793257,0.895196506550218,0.958770791553616,2.20411998265592,1.09861228866811,yes
simpleLogisticRegression,hayes_roth_trainAndtest,hobby,classification,0.316413775990169,0.161881428571429,0.076504285714286,74.191,0.0190858729495491,-0.152883569096844,0.182449181953396,-0.803493449781659,0.0250088474696237,2.20411998265592,1.09861228866811,yes
simpleLogisticRegression,hcvdat0,ALB,classification,0.314212921740003,0.194304285714286,0.168844285714286,473.548207,1.0,0.208331808031629,0.437794216543376,0.422031473533619,0.74221206058874,2.78887511577542,1.6094379124341,yes
simpleLogisticRegression,hcvdat0,PROT,classification,0.314212921740003,0.194304285714286,0.168844285714286,473.548207,0.948019260476262,0.23809349489329,0.074310692669805,0.591559370529328,0.432980851671906,2.78887511577542,1.6094379124341,yes
simpleLogisticRegression,hcvdat0,AST,classification,0.314212921740003,0.194304285714286,0.168844285714286,473.548207,0.85702985461837,0.892850605849837,1.0,0.94206008583691,1.0,2.78887511577542,1.6094379124341,yes
simpleLogisticRegression,hcvdat0,ALT,classification,0.314212921740003,0.194304285714286,0.168844285714286,473.548207,0.830774550900158,0.0,0.289677202420982,0.310443490701001,0.897113460988854,2.78887511577542,1.6094379124341,yes
simpleLogisticRegression,hcvdat0,CHE,classification,0.314212921740003,0.194304285714286,0.168844285714286,473.548207,0.719573669508161,1.0,0.384330867518494,0.934191702432046,0.838239496999143,2.78887511577542,1.6094379124341,yes
simpleLogisticRegression,hcvdat0,BIL,classification,0.314212921740003,0.194304285714286,0.168844285714286,473.548207,0.570776658014038,0.464289636490098,0.591963685272361,0.356938483547926,0.527579308373821,2.78887511577542,1.6094379124341,yes
simpleLogisticRegression,hcvdat0,ALP,classification,0.314212921740003,0.194304285714286,0.168844285714286,473.548207,0.434967872236078,0.0297616868616612,0.0484196368527236,0.667381974248927,0.504144041154616,2.78887511577542,1.6094379124341,yes
simpleLogisticRegression,hcvdat0,Age,classification,0.314212921740003,0.194304285714286,0.168844285714286,473.548207,0.317591167650646,0.0,0.13231338264963,0.748211731044349,0.236639039725636,2.78887511577542,1.6094379124341,yes
simpleLogisticRegression,hcvdat0,GGT,classification,0.314212921740003,0.194304285714286,0.168844285714286,473.548207,0.279829297294753,0.0892850605849837,0.769502353732347,0.474964234620887,0.482995141468991,2.78887511577542,1.6094379124341,yes
simpleLogisticRegression,hcvdat0,CREA,classification,0.314212921740003,0.194304285714286,0.168844285714286,473.548207,0.268188828766909,0.0595233737233225,0.198386012104909,0.25035765379113,0.331809088310946,2.78887511577542,1.6094379124341,yes
simpleLogisticRegression,hcvdat0,CHOL,classification,0.314212921740003,0.194304285714286,0.168844285714286,473.548207,0.206841406116864,0.0297616868616612,0.445191661062542,0.613018597997139,0.329522720777365,2.78887511577542,1.6094379124341,yes
simpleLogisticRegression,hcvdat0,Sex,classification,0.314212921740003,0.194304285714286,0.168844285714286,473.548207,0.0161340469398082,0.0,0.134162743779422,1.0,0.032294941411832,2.78887511577542,1.6094379124341,yes
simpleLogisticRegression,mammographic_masses,BI-RADS,classification,0.361763607707256,0.2096,0.198198571428571,396.0934,1.0,1.0,0.537140204271123,0.1000823723229,1.0,2.98272338766855,0.693147180559945,yes
simpleLogisticRegression,mammographic_masses,Shape,classification,0.361763607707256,0.2096,0.198198571428571,396.0934,0.786408458207079,0.822872340425532,0.894846796657382,0.199752883031301,0.529570699489643,2.98272338766855,0.693147180559945,yes
simpleLogisticRegression,mammographic_masses,Margin,classification,0.361763607707256,0.2096,0.198198571428571,396.0934,0.767572749255605,0.848687943262411,0.888811513463324,0.474876441515651,0.507655358751126,2.98272338766855,0.693147180559945,yes
simpleLogisticRegression,mammographic_masses,Age,classification,0.361763607707256,0.2096,0.198198571428571,396.0934,0.44165845732345,0.494468085106383,1.0,1.0,0.289102371660162,2.98272338766855,0.693147180559945,yes
simpleLogisticRegression,mammographic_masses,Density,classification,0.361763607707256,0.2096,0.198198571428571,396.0934,0.0,-0.005531914893617,0.142757660167131,0.157948929159802,0.0,2.98272338766855,0.693147180559945,yes
simpleLogisticRegression,monks_1_train,a5,classification,0.30813702348971,0.145997142857143,0.072305714285714,37.98153,1.0,1.0,1.0,0.59479686386315,1.0,2.09342168516224,0.693147180559945,yes
simpleLogisticRegression,monks_1_train,a1,classification,0.30813702348971,0.145997142857143,0.072305714285714,37.98153,0.331701750824677,0.362120564343737,0.726217228464419,1.0,0.30463818211248,2.09342168516224,0.693147180559945,no
simpleLogisticRegression,monks_1_train,a4,classification,0.30813702348971,0.145997142857143,0.072305714285714,37.98153,0.117981819057842,0.165455322787516,0.42247191011236,-0.255880256593015,0.106344540228385,2.09342168516224,0.693147180559945,no
simpleLogisticRegression,monks_1_train,a2,classification,0.30813702348971,0.145997142857143,0.072305714285714,37.98153,0.0263551784248818,-0.0966224882428388,0.208614232209738,0.528866714183892,0.0236791127773224,2.09342168516224,0.693147180559945,no
simpleLogisticRegression,monks_1_train,a3,classification,0.30813702348971,0.145997142857143,0.072305714285714,37.98153,0.0212824496538186,0.0,0.302247191011236,-0.301853171774768,0.0246033030665365,2.09342168516224,0.693147180559945,no
simpleLogisticRegression,monks_1_train,a6,classification,0.30813702348971,0.145997142857143,0.072305714285714,37.98153,0.0034292983984584,-0.0966224882428388,0.121348314606742,-0.097647897362794,0.003968274688151,2.09342168516224,0.693147180559945,no
simpleLogisticRegression,monks_2_train,a5,classification,0.298272436001772,0.12328,0.034737142857143,37.98153,0.107320584505153,0.0,0.270037453183521,0.153955808980756,0.0611949728225398,2.22788670461367,0.693147180559945,yes
simpleLogisticRegression,monks_2_train,a4,classification,0.298272436001772,0.12328,0.034737142857143,37.98153,0.0944169442357904,0.0,0.353183520599251,0.0253029223093371,0.0644322495418209,2.22788670461367,0.693147180559945,yes
simpleLogisticRegression,monks_2_train,a6,classification,0.298272436001772,0.12328,0.034737142857143,37.98153,0.0384607992358391,0.0,0.348314606741573,0.196115466856736,0.0333126217242154,2.22788670461367,0.693147180559945,no
simpleLogisticRegression,monks_2_train,a1,classification,0.298272436001772,0.12328,0.034737142857143,37.98153,0.0230585761026478,0.0,0.166666666666667,0.0105488239486814,0.0154553856275357,2.22788670461367,0.693147180559945,yes
simpleLogisticRegression,monks_2_train,a2,classification,0.298272436001772,0.12328,0.034737142857143,37.98153,0.0151678987128744,0.0,0.143071161048689,0.0442979330007128,0.0101295432829119,2.22788670461367,0.693147180559945,no
simpleLogisticRegression,monks_2_train,a3,classification,0.298272436001772,0.12328,0.034737142857143,37.98153,0.0065136923130795,0.0,0.143445692883895,0.13496079828938,0.0056391271884251,2.22788670461367,0.693147180559945,yes
simpleLogisticRegression,wilt,Mean_Red,classification,0.403955443087477,0.363703333333333,0.283474666666667,264.92,1.0,1.0,0.0070830849737964,0.66600790513834,1.0,3.68475562210862,0.693147180559945,yes
simpleLogisticRegression,wilt,Mean_Green,classification,0.403955443087477,0.363703333333333,0.283474666666667,264.92,0.468545221198852,1.0,0.763463667257569,0.436264822134387,0.65553235908142,3.68475562210862,0.693147180559945,yes
simpleLogisticRegression,wilt,Mean_NIR,classification,0.403955443087477,0.363703333333333,0.283474666666667,264.92,0.323878906839801,1.0,1.0,1.0,0.613778705636743,3.68475562210862,0.693147180559945,yes
simpleLogisticRegression,wilt,SD_pan,classification,0.403955443087477,0.363703333333333,0.283474666666667,264.92,0.292371281896422,1.0,0.7191692276728,0.831521739130435,0.400835073068893,3.68475562210862,0.693147180559945,no
simpleLogisticRegression,wilt,GLCM_pan,classification,0.403955443087477,0.363703333333333,0.283474666666667,264.92,0.085489959232976,1.0,0.115202700087474,0.721343873517786,0.219206680584551,3.68475562210862,0.693147180559945,no
simpleLogisticRegression,seeds_dataset,areaA,classification,0.621480799251581,0.484161428571429,0.707004285714286,323.487,1.0,0.95724907063197,0.960950764006791,1.0,1.0,2.32221929473392,1.09861228866811,no
simpleLogisticRegression,seeds_dataset,perimeterP,classification,0.621480799251581,0.484161428571429,0.707004285714286,323.487,0.969193197871939,1.0,0.967741935483871,0.993998153277932,0.957511380880121,2.32221929473392,1.09861228866811,no
simpleLogisticRegression,seeds_dataset,widKernel,classification,0.621480799251581,0.484161428571429,0.707004285714286,323.487,0.803810663179664,0.886617100371747,0.889643463497453,0.899815327793167,0.863429438543247,2.32221929473392,1.09861228866811,no
simpleLogisticRegression,seeds_dataset,lenKernel,classification,0.621480799251581,0.484161428571429,0.707004285714286,323.487,0.749001969167231,0.847583643122677,0.940577249575552,0.791320406278855,0.855842185128983,2.32221929473392,1.09861228866811,yes
simpleLogisticRegression,seeds_dataset,lenKernelGroove,classification,0.621480799251581,0.484161428571429,0.707004285714286,323.487,0.608139739773159,0.566914498141264,1.0,0.853647276084949,0.98937784522003,2.32221929473392,1.09861228866811,yes
simpleLogisticRegression,seeds_dataset,compactness,classification,0.621480799251581,0.484161428571429,0.707004285714286,323.487,0.287152497627416,0.4182156133829,0.733446519524618,0.437211449676824,0.396054628224583,2.32221929473392,1.09861228866811,no
simpleLogisticRegression,seeds_dataset,assCoef,classification,0.621480799251581,0.484161428571429,0.707004285714286,323.487,0.194416777181154,0.414498141263941,0.580645161290323,0.368882733148661,0.282245827010622,2.32221929473392,1.09861228866811,no
simpleLogisticRegression,Surveillance,A01,classification,0.444130702392979,0.344435714285714,0.337515714285714,8.12,1.0,1.0,1.0,1.0,1.0,1.14612803567824,1.09861228866811,yes
simpleLogisticRegression,Surveillance,A03,classification,0.444130702392979,0.344435714285714,0.337515714285714,8.12,0.517241379310345,-0.200186654223052,0.779179810725552,0.326869158878505,0.564984552008239,1.14612803567824,1.09861228866811,no
simpleLogisticRegression,Surveillance,A02,classification,0.444130702392979,0.344435714285714,0.337515714285714,8.12,0.47192118226601,-0.133457769482035,0.525236593059937,0.332242990654206,0.398558187435633,1.14612803567824,1.09861228866811,no
simpleLogisticRegression,Surveillance,A07,classification,0.444130702392979,0.344435714285714,0.337515714285714,8.12,0.289285714285714,0.0,0.217665615141956,0.0677570093457944,0.256230690010299,1.14612803567824,1.09861228866811,no
simpleLogisticRegression,Surveillance,A04,classification,0.444130702392979,0.344435714285714,0.337515714285714,8.12,0.289285714285714,0.0,0.217665615141956,0.0677570093457944,0.256230690010299,1.14612803567824,1.09861228866811,no
